flight_id,flight_number,flight_duration,departure_time,departure_date,airline_id,airport_src,airport_dst,aircraft_id
329,FR1545,54 minutes,15:45:00,2010-01-08T00:00:00,4296,1519,1515,74
330,S70830,186 minutes,08:30:00,2016-09-25T00:00:00,4329,421,2975,12
331,VW2230,52 minutes,22:30:00,2018-05-27T00:00:00,1290,1824,1783,5
332,VA1900,140 minutes,19:00:00,2018-12-31T00:00:00,5360,6255,3320,169
333,UN1745,589 minutes,17:45:00,2010-08-25T00:00:00,5067,2988,193,93
334,LH2030,109 minutes,20:30:00,2014-05-10T00:00:00,3320,532,340,71
335,KL2000,725 minutes,20:00:00,2017-08-23T00:00:00,3090,580,3383,93
336,SK1045,62 minutes,10:45:00,2018-10-01T00:00:00,4319,737,5593,72
337,OS1915,160 minutes,19:15:00,2018-12-28T00:00:00,491,2960,1613,185
338,IR1615,80 minutes,16:15:00,2018-12-09T00:00:00,2922,2123,2104,185
339,W31515,66 minutes,15:15:00,2014-07-30T00:00:00,20976,276,260,122
340,FR1100,132 minutes,11:00:00,2019-01-10T00:00:00,4296,1353,1066,74
341,U22100,94 minutes,21:00:00,2018-08-17T00:00:00,2297,1665,490,14
342,OS1545,60 minutes,15:45:00,2015-10-27T00:00:00,491,340,1612,185
343,OS0745,548 minutes,07:45:00,2018-12-13T00:00:00,491,1613,193,89
344,US0930,236 minutes,09:30:00,2015-12-27T00:00:00,5265,3830,3867,74
345,9R1745,55 minutes,17:45:00,2014-06-09T00:00:00,4691,2706,2715,4
346,LA1000,93 minutes,10:00:00,2018-11-07T00:00:00,3200,2662,2645,14
347,LO0700,103 minutes,07:00:00,2018-07-30T00:00:00,3210,345,679,166
348,EI0945,121 minutes,09:45:00,2018-10-04T00:00:00,837,599,1273,14
349,TU1545,102 minutes,15:45:00,2018-12-03T00:00:00,4870,1353,286,72
350,S21230,65 minutes,12:30:00,2014-04-06T00:00:00,241,3093,3097,6
351,SN1045,157 minutes,10:45:00,2018-11-24T00:00:00,1531,302,1253,12
352,F72130,49 minutes,21:30:00,2018-04-02T00:00:00,2420,1526,1678,229
353,MT0945,185 minutes,09:45:00,2018-11-18T00:00:00,4897,7447,523,16
354,LH1830,888 minutes,18:30:00,2015-11-12T00:00:00,3320,3988,340,81
355,AB1145,156 minutes,11:45:00,2018-02-04T00:00:00,214,7447,338,74
356,JJ2245,91 minutes,22:45:00,2018-11-13T00:00:00,4867,2618,2554,14
357,XQ1245,213 minutes,12:45:00,2012-01-29T00:00:00,4573,1706,421,74
358,FR1630,225 minutes,16:30:00,2018-11-03T00:00:00,4296,1212,3956,74
359,W31315,51 minutes,13:15:00,2017-05-03T00:00:00,20976,264,260,73
360,PC2215,95 minutes,22:15:00,2018-12-08T00:00:00,3926,1723,4317,74
361,B21230,162 minutes,12:30:00,2014-01-18T00:00:00,1478,2954,1555,71
362,OS1745,43 minutes,17:45:00,2018-12-17T00:00:00,491,1611,1613,151
363,TU2000,134 minutes,20:00:00,2016-09-19T00:00:00,4870,1335,293,12
364,ME2100,195 minutes,21:00:00,2018-12-18T00:00:00,3490,1555,2177,12
365,CA1015,500 minutes,10:15:00,2017-10-23T00:00:00,751,3364,421,20
366,IR2230,502 minutes,22:30:00,2010-11-28T00:00:00,2922,4330,3304,84
367,QF1100,628 minutes,11:00:00,2017-06-13T00:00:00,4089,3339,3406,19
368,EP1330,59 minutes,13:30:00,2015-01-02T00:00:00,2923,2117,2131,185
369,W62100,111 minutes,21:00:00,2018-10-01T00:00:00,5461,665,668,14
370,U21830,79 minutes,18:30:00,2017-06-27T00:00:00,2297,580,535,14
371,SK2200,65 minutes,22:00:00,2018-11-04T00:00:00,4319,718,715,112
372,S70730,52 minutes,07:30:00,2018-11-30T00:00:00,4329,421,2948,5
373,ST1800,194 minutes,18:00:00,2018-11-14T00:00:00,2547,345,7821,73
374,TU2200,251 minutes,22:00:00,2011-12-21T00:00:00,4870,246,287,14
375,IB1445,240 minutes,14:45:00,2018-11-17T00:00:00,2822,1386,1056,16
376,SK1645,56 minutes,16:45:00,2018-12-30T00:00:00,4319,644,651,73
377,SK2245,127 minutes,22:45:00,2016-02-11T00:00:00,4319,644,346,73
378,OS0715,118 minutes,07:15:00,2018-12-30T00:00:00,491,1613,1509,14
379,AD1530,93 minutes,15:30:00,2015-08-16T00:00:00,13983,2545,2537,170
380,TK1645,328 minutes,16:45:00,2019-01-08T00:00:00,4951,280,1701,75
381,AV0830,368 minutes,08:30:00,2018-12-18T00:00:00,515,2709,2560,12
382,SU1015,180 minutes,10:15:00,2017-05-29T00:00:00,130,1486,2985,16
383,AD2130,102 minutes,21:30:00,2018-11-24T00:00:00,13983,2586,2548,169
384,TF0800,44 minutes,08:00:00,2018-04-28T00:00:00,3386,746,738,6
385,PC1145,200 minutes,11:45:00,2018-12-30T00:00:00,3926,1688,1665,74
386,SK2230,65 minutes,22:30:00,2018-08-28T00:00:00,4319,737,728,72
387,AC1145,112 minutes,11:45:00,2015-02-09T00:00:00,330,193,135,151
388,LG2045,58 minutes,20:45:00,2011-08-12T00:00:00,3329,1665,629,181
389,B60615,62 minutes,06:15:00,2018-11-03T00:00:00,3029,3862,3797,169
390,J30845,47 minutes,08:45:00,2018-10-20T00:00:00,3734,90,109,113
391,CM1315,265 minutes,13:15:00,2015-09-06T00:00:00,1889,2709,1824,73
392,XQ2030,191 minutes,20:30:00,2016-03-19T00:00:00,4573,1688,1678,74
393,FR0700,157 minutes,07:00:00,2018-12-12T00:00:00,4296,1562,1066,74
394,WF0715,41 minutes,07:15:00,2010-07-19T00:00:00,5439,663,646,149
395,W30915,60 minutes,09:15:00,2015-09-16T00:00:00,20976,260,266,151
396,PC1200,84 minutes,12:00:00,2014-11-28T00:00:00,3926,1728,1685,74
397,FR0645,258 minutes,06:45:00,2018-01-15T00:00:00,4296,458,1212,74
398,VA1500,192 minutes,15:00:00,2018-12-10T00:00:00,5360,3361,4010,169
399,SK1030,87 minutes,10:30:00,2015-08-27T00:00:00,4319,421,644,58
400,AR1815,100 minutes,18:15:00,2019-01-31T00:00:00,412,2442,2456,63
401,BA0845,644 minutes,08:45:00,2019-01-12T00:00:00,1355,507,3144,93
402,FR1115,164 minutes,11:15:00,2018-09-25T00:00:00,4296,1474,3986,74
403,AT0730,381 minutes,07:30:00,2018-08-09T00:00:00,4248,1074,886,74
404,KL1730,415 minutes,17:30:00,2018-11-10T00:00:00,3090,580,2188,93
405,MS2000,286 minutes,20:00:00,2016-08-15T00:00:00,2143,260,1128,74
406,UA1430,633 minutes,14:30:00,2018-02-15T00:00:00,5209,340,3751,81
407,NT1100,154 minutes,11:00:00,2018-01-06T00:00:00,1539,5674,1054,122
408,VY1130,92 minutes,11:30:00,2014-06-08T00:00:00,2439,5673,1218,14
409,JL1945,285 minutes,19:45:00,2012-06-26T00:00:00,2987,2287,3077,81
410,SU1245,74 minutes,12:45:00,2018-11-28T00:00:00,130,2948,2985,74
411,FR1330,105 minutes,13:30:00,2018-04-23T00:00:00,4296,1636,1376,74
412,UA2215,416 minutes,22:15:00,2010-08-12T00:00:00,5209,3494,534,87
413,W31130,71 minutes,11:30:00,2018-12-30T00:00:00,20976,273,9826,122
414,CZ1200,592 minutes,12:00:00,2010-08-08T00:00:00,1767,3370,3361,20
415,EI1400,149 minutes,14:00:00,2018-01-25T00:00:00,837,1551,599,14
416,PZ2245,178 minutes,22:45:00,2018-10-07T00:00:00,5156,2560,3988,14
417,TU0930,89 minutes,09:30:00,2016-10-02T00:00:00,4870,1354,287,14
418,JD1915,99 minutes,19:15:00,2018-11-18T00:00:00,6557,4149,3385,12
419,KM0645,95 minutes,06:45:00,2017-10-14T00:00:00,242,3941,1606,14
420,AY1015,126 minutes,10:15:00,2014-12-19T00:00:00,2350,1657,351,14
421,UG1445,60 minutes,14:45:00,2014-05-30T00:00:00,5085,1157,286,122
422,W62015,91 minutes,20:15:00,2018-09-11T00:00:00,5461,1486,1489,14
423,DL1800,177 minutes,18:00:00,2017-03-10T00:00:00,2009,1840,3536,122
424,FB1545,214 minutes,15:45:00,2016-11-26T00:00:00,1548,1194,1230,14
425,ZI0845,163 minutes,08:45:00,2016-12-03T00:00:00,21,293,1386,14
426,O62100,173 minutes,21:00:00,2016-01-08T00:00:00,3764,2564,2590,11
427,CM1315,265 minutes,13:15:00,2018-11-10T00:00:00,1889,2709,1824,73
428,KL1300,65 minutes,13:00:00,2018-12-20T00:00:00,3090,580,522,187
429,4U2000,71 minutes,20:00:00,2012-09-26T00:00:00,2548,350,1205,12
430,PZ1130,147 minutes,11:30:00,2017-01-05T00:00:00,5156,2699,2650,14
431,US0900,492 minutes,09:00:00,2018-10-05T00:00:00,5265,3797,340,33
432,OS0945,88 minutes,09:45:00,2018-07-19T00:00:00,491,1555,1613,185
433,ZL1700,58 minutes,17:00:00,2018-07-19T00:00:00,4178,3339,6338,230
434,TT2230,202 minutes,22:30:00,2017-12-01T00:00:00,4937,3322,3339,14
435,LS1445,288 minutes,14:45:00,2018-12-07T00:00:00,3026,521,1198,87
436,VY0645,106 minutes,06:45:00,2018-03-20T00:00:00,2439,1218,1561,14
437,AY0645,69 minutes,06:45:00,2019-01-26T00:00:00,2350,351,1612,12
438,AY0600,91 minutes,06:00:00,2018-12-16T00:00:00,2350,421,438,14
439,WF2230,38 minutes,22:30:00,2018-09-16T00:00:00,5439,665,5581,148
440,G30615,82 minutes,06:15:00,2013-11-03T00:00:00,1790,2595,2560,73
441,LA1500,78 minutes,15:00:00,2015-09-28T00:00:00,3200,2443,2442,14
442,OZ1045,578 minutes,10:45:00,2018-06-02T00:00:00,28,3728,3930,20
443,AY1345,531 minutes,13:45:00,2017-09-12T00:00:00,2350,3393,421,20
444,AH0930,249 minutes,09:30:00,2014-03-02T00:00:00,794,2177,210,72
445,AB1045,62 minutes,10:45:00,2018-07-14T00:00:00,214,347,1613,151
446,SV1400,175 minutes,14:00:00,2017-02-20T00:00:00,4533,2131,2072,8
447,AI0945,72 minutes,09:45:00,2018-11-13T00:00:00,218,3080,3093,5
448,SU2100,219 minutes,21:00:00,2018-11-04T00:00:00,130,4029,1354,14
449,HG1500,119 minutes,15:00:00,2018-09-03T00:00:00,3661,1488,1613,169
450,SK0945,56 minutes,09:45:00,2017-03-24T00:00:00,4319,644,651,73
451,MM1000,68 minutes,10:00:00,2015-01-02T00:00:00,17675,3992,2313,14
452,AT1930,164 minutes,19:30:00,2015-05-24T00:00:00,4248,507,1080,73
453,VA0845,930 minutes,08:45:00,2016-05-03T00:00:00,5360,3361,2179,97
454,AB0830,64 minutes,08:30:00,2018-02-01T00:00:00,214,347,342,151
455,W60600,145 minutes,06:00:00,2013-06-12T00:00:00,5461,691,1739,14
456,JD1615,102 minutes,16:15:00,2019-01-04T00:00:00,6557,10941,6345,12
457,MU1630,148 minutes,16:30:00,2018-11-06T00:00:00,1758,3406,6357,63
458,AY1730,81 minutes,17:30:00,2014-06-09T00:00:00,2350,421,453,12
459,IR0945,81 minutes,09:45:00,2017-09-11T00:00:00,2922,2131,2157,14
460,U22145,104 minutes,21:45:00,2015-07-19T00:00:00,2297,478,1665,12
461,FR1045,82 minutes,10:45:00,2012-12-05T00:00:00,4296,1367,1525,74
462,TK0730,372 minutes,07:30:00,2018-06-21T00:00:00,4951,273,1701,75
463,KC1345,152 minutes,13:45:00,2018-03-30T00:00:00,1006,3093,2908,169
464,UA1115,392 minutes,11:15:00,2018-11-25T00:00:00,5209,340,273,20
465,IR0915,94 minutes,09:15:00,2016-01-16T00:00:00,2922,2134,2104,185
466,US1615,119 minutes,16:15:00,2018-12-18T00:00:00,5265,3752,3712,169
467,IR1015,137 minutes,10:15:00,2016-07-11T00:00:00,2922,4330,2177,14
468,W60600,136 minutes,06:00:00,2018-08-05T00:00:00,5461,585,1652,14
469,VY1445,173 minutes,14:45:00,2018-12-10T00:00:00,2439,1051,1216,14
470,JU1615,153 minutes,16:15:00,2014-02-10T00:00:00,19582,737,1739,12
471,KC0645,152 minutes,06:45:00,2018-04-20T00:00:00,1006,2908,3093,169
472,FR1030,84 minutes,10:30:00,2018-06-17T00:00:00,4296,1539,1506,74
473,KL1200,712 minutes,12:00:00,2018-12-23T00:00:00,3090,3370,580,18
474,LH1630,78 minutes,16:30:00,2016-03-05T00:00:00,3320,507,340,16
475,AT1030,288 minutes,10:30:00,2018-12-29T00:00:00,4248,737,1074,74
476,TK1645,146 minutes,16:45:00,2015-09-23T00:00:00,4951,5952,1701,16
477,SE1830,643 minutes,18:30:00,2017-08-14T00:00:00,5479,1852,1382,19
478,TK0615,105 minutes,06:15:00,2018-08-28T00:00:00,4951,4317,1724,74
479,O61800,66 minutes,18:00:00,2017-05-15T00:00:00,3764,2618,2555,12
480,A51100,107 minutes,11:00:00,2011-08-18T00:00:00,1203,1354,1403,121
481,AR1200,127 minutes,12:00:00,2018-07-26T00:00:00,412,3988,2513,63
482,XK1130,100 minutes,11:30:00,2018-07-02T00:00:00,1909,309,1321,14
483,SU1500,121 minutes,15:00:00,2017-01-19T00:00:00,130,4353,2985,14
484,PZ1130,147 minutes,11:30:00,2017-01-18T00:00:00,5156,2699,2650,14
485,LX1600,211 minutes,16:00:00,2018-10-06T00:00:00,4559,1665,4029,14
486,VY0915,92 minutes,09:15:00,2014-05-16T00:00:00,2439,1218,5673,14
487,G51045,93 minutes,10:45:00,2018-01-17T00:00:00,15837,7503,3404,122
488,LX2230,254 minutes,22:30:00,2018-04-18T00:00:00,4559,1054,1678,14
489,VY1415,76 minutes,14:15:00,2018-12-10T00:00:00,2439,1216,3998,14
490,OS1930,62 minutes,19:30:00,2018-11-30T00:00:00,491,1551,1613,151
491,JJ0930,59 minutes,09:30:00,2015-04-17T00:00:00,4867,2610,2522,14
492,PC1215,95 minutes,12:15:00,2017-09-13T00:00:00,3926,1723,4317,74
493,PD1415,70 minutes,14:15:00,2018-10-23T00:00:00,4021,3714,144,151
494,DV1745,230 minutes,17:45:00,2018-09-30T00:00:00,4840,2914,4029,71
495,SD1130,225 minutes,11:30:00,2016-12-05T00:00:00,4521,1175,270,8
496,IB2215,135 minutes,22:15:00,2015-07-11T00:00:00,2822,1229,1551,12
497,ME1745,225 minutes,17:45:00,2018-10-17T00:00:00,3490,1524,2177,14
498,GE0600,53 minutes,06:00:00,2018-10-26T00:00:00,5038,2387,2276,14
499,SK1500,71 minutes,15:00:00,2018-10-14T00:00:00,4319,737,665,58
500,US2045,683 minutes,20:45:00,2018-10-06T00:00:00,5265,2279,3484,93
501,MU1145,94 minutes,11:45:00,2018-11-29T00:00:00,1758,3388,6353,14
502,CM1115,404 minutes,11:15:00,2016-09-14T00:00:00,1889,2537,1871,74
503,FR1100,115 minutes,11:00:00,2015-09-19T00:00:00,4296,1070,1353,74
504,KL2200,415 minutes,22:00:00,2017-09-17T00:00:00,3090,580,2188,93
505,AY1415,80 minutes,14:15:00,2011-12-19T00:00:00,2350,342,1612,14
506,OR0730,619 minutes,07:30:00,2018-03-04T00:00:00,1299,580,1780,91
507,TU0800,124 minutes,08:00:00,2016-09-21T00:00:00,4870,1229,287,14
508,UN1130,193 minutes,11:30:00,2015-11-06T00:00:00,5067,4029,1715,70
509,SK0645,51 minutes,06:45:00,2016-04-01T00:00:00,4319,1423,340,121
510,AD1015,73 minutes,10:15:00,2017-04-23T00:00:00,13983,2599,2554,6
511,MS1830,286 minutes,18:30:00,2016-12-04T00:00:00,2143,1128,260,74
512,UN1400,245 minutes,14:00:00,2016-09-05T00:00:00,5067,4297,4029,71
513,SI1645,75 minutes,16:45:00,2018-01-21T00:00:00,4438,498,580,3
514,RO0900,145 minutes,09:00:00,2018-06-10T00:00:00,5179,1655,1526,69
515,JJ1015,104 minutes,10:15:00,2014-05-28T00:00:00,4867,2569,2612,12
516,W30945,48 minutes,09:45:00,2017-11-06T00:00:00,20976,273,262,73
517,S21230,42 minutes,12:30:00,2017-03-09T00:00:00,241,3018,5711,6
518,FR0830,69 minutes,08:30:00,2014-09-01T00:00:00,4296,1367,478,74
519,W61615,101 minutes,16:15:00,2018-12-08T00:00:00,5461,373,1489,14
520,2N2245,49 minutes,22:45:00,2018-10-31T00:00:00,3652,5595,737,230
521,WF1000,38 minutes,10:00:00,2018-07-28T00:00:00,5439,4326,4350,149
522,XQ1830,154 minutes,18:30:00,2018-11-10T00:00:00,4573,1706,346,74
523,KL2000,47 minutes,20:00:00,2018-09-29T00:00:00,3090,580,547,187
524,TK1245,178 minutes,12:45:00,2017-09-06T00:00:00,4951,1701,344,14
525,TU1445,139 minutes,14:45:00,2017-11-27T00:00:00,4870,287,340,14
526,BE2115,55 minutes,21:15:00,2018-11-10T00:00:00,2421,535,529,230
527,SU2230,121 minutes,22:30:00,2017-01-24T00:00:00,130,2985,4353,12
528,VY2030,99 minutes,20:30:00,2018-10-04T00:00:00,2439,1080,1218,14
529,F70815,49 minutes,08:15:00,2018-04-15T00:00:00,2420,1678,1526,229
530,XQ1930,178 minutes,19:30:00,2016-10-24T00:00:00,4573,1335,1706,74
531,IB0900,64 minutes,09:00:00,2015-10-22T00:00:00,2822,1230,1074,6
532,SK2200,59 minutes,22:00:00,2018-11-14T00:00:00,4319,421,737,6
533,MH1615,433 minutes,16:15:00,2018-03-04T00:00:00,3378,2279,3304,94
534,OS1915,160 minutes,19:15:00,2014-11-04T00:00:00,491,2960,1613,12
535,ZI1645,88 minutes,16:45:00,2018-09-09T00:00:00,21,210,1273,12
536,W60615,131 minutes,06:15:00,2016-03-19T00:00:00,5461,1367,679,14
537,UR1500,95 minutes,15:00:00,2018-02-26T00:00:00,15814,2975,2974,6
538,3U1530,175 minutes,15:30:00,2018-12-27T00:00:00,4608,3376,3400,16
539,FR2200,144 minutes,22:00:00,2017-10-19T00:00:00,4296,1253,1562,74
540,OS1815,126 minutes,18:15:00,2012-03-17T00:00:00,491,1613,737,185
541,FR1715,159 minutes,17:15:00,2011-10-13T00:00:00,4296,585,1509,74
542,AC1330,71 minutes,13:30:00,2014-07-17T00:00:00,330,143,193,148
543,TU2200,298 minutes,22:00:00,2016-05-31T00:00:00,4870,287,2176,12
544,BA1400,61 minutes,14:00:00,2013-03-29T00:00:00,1355,644,607,182
545,OA2230,50 minutes,22:30:00,2014-05-10T00:00:00,3776,1488,3941,151
546,IR1915,43 minutes,19:15:00,2018-09-26T00:00:00,2922,2106,2157,185
547,LH1615,112 minutes,16:15:00,2018-12-27T00:00:00,3320,346,1508,12
548,FR1630,222 minutes,16:30:00,2018-06-20T00:00:00,4296,1055,596,74
549,FR2045,88 minutes,20:45:00,2010-07-03T00:00:00,4296,304,1353,74
550,BA2000,77 minutes,20:00:00,2018-12-14T00:00:00,1355,421,3959,165
551,UX1745,115 minutes,17:45:00,2016-01-29T00:00:00,90,1229,1524,74
552,SK1845,55 minutes,18:45:00,2018-04-23T00:00:00,4319,644,645,73
553,OS1915,160 minutes,19:15:00,2018-12-27T00:00:00,491,2960,1613,187
554,TU1500,272 minutes,15:00:00,2013-07-21T00:00:00,4870,2072,287,14
555,MU2215,99 minutes,22:15:00,2018-11-23T00:00:00,1758,3376,2276,74
556,KL1500,92 minutes,15:00:00,2018-05-31T00:00:00,3090,1529,580,63
557,IG0645,50 minutes,06:45:00,2018-12-19T00:00:00,3463,1051,1056,14
558,LA1715,62 minutes,17:15:00,2018-09-04T00:00:00,3200,2650,2656,14
559,LX2045,722 minutes,20:45:00,2018-02-10T00:00:00,4559,3077,1678,26
560,AT0945,203 minutes,09:45:00,2013-12-19T00:00:00,4248,1074,580,74
561,SK2230,59 minutes,22:30:00,2018-12-23T00:00:00,4319,737,421,58
562,U20930,102 minutes,09:30:00,2018-12-22T00:00:00,2297,1264,1638,12
563,ST0815,249 minutes,08:15:00,2018-10-10T00:00:00,2547,346,3989,73
564,FB1830,156 minutes,18:30:00,2018-12-29T00:00:00,1548,302,1194,12
565,SK2200,65 minutes,22:00:00,2018-06-07T00:00:00,4319,718,715,112
566,US1745,623 minutes,17:45:00,2015-09-13T00:00:00,5265,3670,1382,93
567,W31930,60 minutes,19:30:00,2018-09-19T00:00:00,20976,266,260,151
568,V70815,215 minutes,08:15:00,2018-12-31T00:00:00,20577,1056,1418,58
569,IB0915,523 minutes,09:15:00,2011-07-22T00:00:00,2822,421,3797,18
570,AB0615,163 minutes,06:15:00,2018-02-02T00:00:00,214,1462,345,74
571,US1030,159 minutes,10:30:00,2015-08-05T00:00:00,5265,1800,3876,12
572,SN0915,148 minutes,09:15:00,2018-12-24T00:00:00,1531,415,302,122
573,US1300,244 minutes,13:00:00,2017-02-08T00:00:00,5265,3830,1836,214
574,AD1445,65 minutes,14:45:00,2012-10-26T00:00:00,13983,2528,2564,6
575,W61445,151 minutes,14:45:00,2017-03-19T00:00:00,5461,708,1737,14
576,AC1130,71 minutes,11:30:00,2014-07-09T00:00:00,330,193,143,148
577,7I1115,102 minutes,11:15:00,2017-08-16T00:00:00,18944,2745,2897,214
578,Q62230,83 minutes,22:30:00,2011-01-30T00:00:00,753,3361,7128,150
579,Y82015,51 minutes,20:15:00,2018-07-29T00:00:00,16725,2613,2564,174
580,AI1515,37 minutes,15:15:00,2016-01-16T00:00:00,218,3050,3055,5
581,U21315,95 minutes,13:15:00,2013-07-13T00:00:00,2297,337,508,12
582,FR0600,109 minutes,06:00:00,2018-11-20T00:00:00,4296,548,657,74
583,AY1230,118 minutes,12:30:00,2018-11-05T00:00:00,2350,669,421,16
584,EP0745,113 minutes,07:45:00,2015-02-03T00:00:00,2923,2157,2162,185
585,FR1115,188 minutes,11:15:00,2018-09-11T00:00:00,4296,691,3998,74
586,MF1900,119 minutes,19:00:00,2018-12-05T00:00:00,5484,3394,6386,63
587,TK2015,250 minutes,20:15:00,2010-10-04T00:00:00,4951,1701,599,74
588,IB2000,236 minutes,20:00:00,2018-05-24T00:00:00,2822,1386,1057,16
589,TK0900,54 minutes,09:00:00,2018-02-21T00:00:00,4951,1706,1701,75
590,U21345,140 minutes,13:45:00,2010-03-27T00:00:00,2297,1230,1524,12
591,V71100,102 minutes,11:00:00,2018-12-08T00:00:00,20577,1551,1511,58
592,AC0900,71 minutes,09:00:00,2018-12-31T00:00:00,330,193,3849,148
593,2N1845,52 minutes,18:45:00,2018-09-08T00:00:00,3652,688,737,230
594,BA2100,118 minutes,21:00:00,2012-12-02T00:00:00,1355,507,1562,16
595,SK1430,38 minutes,14:30:00,2019-01-05T00:00:00,4319,719,730,112
596,FR1130,225 minutes,11:30:00,2019-01-08T00:00:00,4296,699,1472,74
597,AZ0830,76 minutes,08:30:00,2012-02-06T00:00:00,596,1382,353,165
598,KL1615,182 minutes,16:15:00,2018-11-09T00:00:00,3090,3988,4061,63
599,W61100,118 minutes,11:00:00,2017-09-27T00:00:00,5461,373,1663,14
600,CA1430,581 minutes,14:30:00,2016-03-02T00:00:00,751,421,3406,26
601,W21800,48 minutes,18:00:00,2018-11-16T00:00:00,18553,737,5594,113
602,VA1415,231 minutes,14:15:00,2017-05-24T00:00:00,5360,3351,3339,19
603,TK1600,276 minutes,16:00:00,2018-06-15T00:00:00,4951,1701,1074,18
604,FR0815,161 minutes,08:15:00,2015-06-20T00:00:00,4296,353,1486,74
605,AV1615,43 minutes,16:15:00,2012-11-22T00:00:00,515,2709,2705,14
606,OS1800,81 minutes,18:00:00,2018-11-02T00:00:00,491,1613,352,12
607,TZ1000,493 minutes,10:00:00,2011-04-06T00:00:00,17891,3321,3316,94
608,US1430,144 minutes,14:30:00,2019-01-15T00:00:00,5265,3576,3488,181
609,UR1815,83 minutes,18:15:00,2015-04-14T00:00:00,15814,6138,2958,6
610,DL1200,125 minutes,12:00:00,2018-07-28T00:00:00,2009,166,3858,166
611,FR0745,125 minutes,07:45:00,2018-09-01T00:00:00,4296,1229,304,74
612,NH1430,87 minutes,14:30:00,2012-04-29T00:00:00,324,2359,2310,63
613,TK1645,62 minutes,16:45:00,2013-04-10T00:00:00,4951,1682,8266,73
614,OS2045,102 minutes,20:45:00,2019-01-10T00:00:00,491,1520,1613,14
615,ME0800,93 minutes,08:00:00,2017-04-11T00:00:00,3490,7490,2177,16
616,AY0600,91 minutes,06:00:00,2019-01-27T00:00:00,2350,421,438,14
617,MS1000,112 minutes,10:00:00,2018-04-11T00:00:00,2143,3941,1128,74
618,PC0700,51 minutes,07:00:00,2018-12-20T00:00:00,3926,1706,3941,74
619,US1515,186 minutes,15:15:00,2018-12-04T00:00:00,5265,302,3941,16
620,Q62030,72 minutes,20:30:00,2018-12-26T00:00:00,753,7128,3323,148
621,LA1115,98 minutes,11:15:00,2013-02-19T00:00:00,3200,2665,2650,14
622,U20815,90 minutes,08:15:00,2017-11-19T00:00:00,2297,1206,1423,12
623,WF2215,46 minutes,22:15:00,2018-10-09T00:00:00,5439,636,4345,148
624,FR1215,100 minutes,12:15:00,2011-10-20T00:00:00,4296,304,1203,74
625,MF1615,199 minutes,16:15:00,2018-01-22T00:00:00,5484,3400,3385,63
626,NT2215,38 minutes,22:15:00,2018-11-12T00:00:00,1539,1054,1056,6
627,PC1530,229 minutes,15:30:00,2018-07-11T00:00:00,3926,1691,580,74
628,ZL0845,56 minutes,08:45:00,2014-09-11T00:00:00,4178,6303,3339,230
629,IY0745,195 minutes,07:45:00,2018-12-27T00:00:00,5496,3980,2177,18
630,UA1700,173 minutes,17:00:00,2019-01-24T00:00:00,5209,3486,3751,73
631,AC1415,154 minutes,14:15:00,2017-05-03T00:00:00,330,3877,178,12
632,WF0800,42 minutes,08:00:00,2018-12-31T00:00:00,5439,635,641,150
633,ME1415,90 minutes,14:15:00,2018-02-27T00:00:00,3490,2177,4130,16
634,XQ2230,203 minutes,22:30:00,2012-01-28T00:00:00,4573,580,1706,74
635,ME1845,241 minutes,18:45:00,2010-03-09T00:00:00,3490,1665,2177,14
636,JJ1915,198 minutes,19:15:00,2018-12-10T00:00:00,4867,2616,2560,14
637,AC0730,198 minutes,07:30:00,2016-07-22T00:00:00,330,1941,193,169
638,OS2245,98 minutes,22:45:00,2011-05-27T00:00:00,491,1613,1335,151
639,YM1345,105 minutes,13:45:00,2018-12-27T00:00:00,3539,1678,1741,185
640,BM0715,119 minutes,07:15:00,2018-12-14T00:00:00,312,641,666,181
641,SB1415,138 minutes,14:15:00,2017-05-18T00:00:00,139,2005,3320,14
642,LS1100,253 minutes,11:00:00,2018-12-12T00:00:00,3026,1472,517,87
643,6E1715,182 minutes,17:15:00,2017-06-09T00:00:00,2850,3131,6173,14
644,ZH0645,92 minutes,06:45:00,2018-09-29T00:00:00,4611,3394,3374,74
645,U21900,202 minutes,19:00:00,2018-05-26T00:00:00,2297,1382,1064,12
646,AV2200,87 minutes,22:00:00,2018-05-14T00:00:00,515,2714,2715,11
647,TK0930,145 minutes,09:30:00,2018-12-25T00:00:00,4951,1701,3959,12
648,PS0845,110 minutes,08:45:00,2016-03-23T00:00:00,5282,2947,1613,169
649,W30745,63 minutes,07:45:00,2012-02-27T00:00:00,20976,275,260,73
650,TU0700,184 minutes,07:00:00,2017-11-30T00:00:00,4870,337,293,12
651,SE2230,239 minutes,22:30:00,2017-02-05T00:00:00,5479,1382,1054,74
