flight_booking_id,flight_id,trip_id,seat,price,travel_class
4680,5343,455,5H,1082,economy
1852,6499,456,10F,57,economy
3700,7830,456,13B,457,business
4652,5368,457,8B,175,economy
1287,1982,457,1H,175,economy
5021,6703,458,36C,650,business
5051,2490,458,2G,250,economy
3214,4788,459,4H,403,economy
2426,3975,459,8E,403,economy
635,315,460,4J,73,economy
3999,4495,460,2I,73,economy
3895,5261,461,44F,599,business
5258,3117,461,9C,199,economy
6172,6995,462,10A,99,economy
646,4131,462,10D,99,economy
4075,42,463,34A,495,business
1731,2651,463,39D,495,business
3042,4301,464,8D,199,economy
6803,4612,464,3J,199,economy
8120,6264,465,20D,525,business
3074,319,465,4G,125,economy
6157,6598,466,19G,467,business
629,86,466,3G,67,economy
5668,8147,467,8A,31,economy
6009,5350,467,20D,431,business
1961,6647,468,16H,1280,business
7106,6539,468,43C,1280,business
8040,3942,469,15G,442,business
6964,3806,469,43D,442,business
6662,7264,470,7A,30,economy
2646,2773,470,5B,30,economy
3660,4592,471,5I,29,economy
1327,2133,471,1G,29,economy
5168,5641,472,38H,495,business
221,2058,472,39F,495,business
7937,7765,473,24E,466,business
7152,5948,473,31C,466,business
1570,3900,474,5H,185,economy
2866,4457,474,16C,585,business
7841,1124,475,2C,99,economy
1169,6276,475,4G,99,economy
4063,7451,476,4D,160,economy
2230,1104,476,9G,160,economy
7087,2779,477,5B,235,economy
1781,596,477,43F,635,business
5622,7289,478,9J,28,economy
5379,1566,478,18D,428,business
5076,2865,479,10H,42,economy
3219,2404,479,8I,42,economy
702,3356,480,37D,608,business
208,434,480,10B,208,economy
4696,3306,481,5G,75,economy
6333,923,481,17B,475,business
7330,6324,482,10F,119,economy
5685,1848,482,10B,119,economy
1750,5129,483,34F,530,business
3853,2155,483,3E,130,economy
7098,5768,484,42A,1135,business
5509,6578,484,28B,1135,business
900,6730,485,4A,95,economy
3987,6370,485,10F,95,economy
3315,8041,486,10D,266,economy
5431,374,486,32A,666,business
2051,4312,487,1G,218,economy
66,7187,487,44G,618,business
6971,265,488,2G,87,economy
6995,2129,488,32J,487,business
708,3286,489,21C,585,business
7376,1447,489,6J,185,economy
1495,7661,490,1F,115,economy
6521,3688,490,3H,115,economy
8180,5621,491,7I,152,economy
4960,7104,491,7C,152,economy
1950,3202,492,27E,549,business
766,3621,492,26A,549,business
7734,6580,493,4F,182,economy
2838,3677,493,6F,182,economy
89,4088,494,24E,577,business
4217,916,494,17C,577,business
223,6514,495,5G,544,economy
4106,6355,495,42F,944,business
6800,5913,496,35H,746,business
2813,2965,496,2J,346,economy
5959,4835,497,23C,499,business
3321,2251,497,5G,99,economy
6722,4363,498,42C,407,business
6471,6497,498,16H,407,business
362,5731,499,8E,133,economy
2373,2151,499,38H,533,business
4268,2912,500,40D,476,business
7282,4917,500,17A,476,business
7645,2232,501,5H,69,economy
4638,2630,501,34I,469,business
6017,3950,502,1J,92,economy
7932,3962,502,9C,92,economy
6118,6225,503,22D,462,business
2095,458,503,4A,62,economy
4317,5937,504,5A,188,economy
1702,6756,504,9I,188,economy
3553,532,505,35G,435,business
3342,2294,505,33C,435,business
7097,4727,506,10G,576,economy
4441,7835,506,1E,576,economy
3602,6328,507,37H,550,business
5738,1172,507,7B,150,economy
2038,2547,508,7F,12,economy
3404,3872,508,8I,12,economy
3681,1270,509,26E,832,business
7785,6797,509,11B,832,business
6893,1788,510,14D,525,business
855,3187,510,5A,125,economy
2570,5403,511,16G,596,business
2581,6895,511,9A,196,economy
7789,2639,512,21H,510,business
1604,6674,512,7J,110,economy
7699,3317,513,43G,1420,business
1524,7646,513,1H,1020,economy
135,1247,514,6E,55,economy
157,5746,514,7I,55,economy
1503,72,515,37I,467,business
6834,1254,515,10I,67,economy
4508,6036,516,28A,541,business
4240,2581,516,41C,541,business
3439,3914,517,14H,529,business
7206,5421,517,6B,129,economy
6937,8181,518,36J,445,business
2907,7237,518,23I,445,business
1342,4248,519,8C,47,economy
6129,5995,519,5J,47,economy
2635,2884,520,10C,123,economy
115,6965,520,26J,523,business
6272,245,521,1A,92,economy
1733,5146,521,2F,92,economy
5708,3507,522,3B,131,economy
2004,4705,522,15A,531,business
3974,4217,523,41J,441,business
6951,3322,523,8A,41,economy
3123,130,524,1D,203,economy
2346,8182,524,2E,203,economy
284,2702,525,1C,48,economy
4167,1118,525,5G,48,economy
2385,2654,526,35A,593,business
1637,3855,526,7G,193,economy
2486,1017,527,13I,487,business
5443,925,527,36E,487,business
41,3031,528,9H,87,economy
4458,4455,528,40B,487,business
7001,3010,529,43E,440,business
3269,937,529,8B,40,economy
3559,3555,530,36J,624,business
744,6790,530,20D,624,business
5242,6523,531,10B,152,economy
5527,4527,531,17H,552,business
6153,2426,532,7H,50,economy
5069,3922,532,21C,450,business
8020,2589,533,43F,450,business
2589,4546,533,11D,450,business
1179,4181,534,36E,422,business
5111,3230,534,15F,422,business
6260,1422,535,34B,450,business
1237,2922,535,2F,50,economy
3040,6182,536,8C,236,economy
1046,2419,536,20F,636,business
4208,5052,537,20J,505,business
3454,6294,537,9J,105,economy
2555,6076,538,3C,80,economy
1554,3499,538,28I,480,business
4212,6900,539,16F,505,business
6384,5738,539,5E,105,economy
1690,5597,540,28J,587,business
3783,47,540,21D,587,business
639,2550,541,25E,440,business
5603,5373,541,17J,440,business
7195,6187,542,6F,395,economy
587,4639,542,26E,795,business
7024,5975,543,23C,744,business
6255,3463,543,14D,744,business
4672,4114,544,27E,728,business
7953,3344,544,17F,728,business
2061,3170,545,20E,412,business
1820,5868,545,4G,12,economy
4034,2593,546,35I,516,business
2746,7109,546,7B,116,economy
2593,2652,547,7G,833,economy
6105,775,547,4I,833,economy
602,5141,548,37D,537,business
6664,6243,548,10I,137,economy
1290,2319,549,7D,68,economy
1799,34,549,3C,68,economy
6914,5172,550,2E,104,economy
864,5924,550,17A,504,business
833,1894,551,6G,113,economy
4467,1449,551,6F,113,economy
6412,4533,552,8G,73,economy
910,3490,552,33D,473,business
6693,6285,553,10B,182,economy
1657,1843,553,5E,182,economy
6408,2498,554,5D,885,economy
3493,7549,554,18J,1285,business
8013,6918,555,6C,33,economy
3650,5417,555,4B,33,economy
665,7391,556,10G,47,economy
3225,1932,556,5F,47,economy
426,8104,557,40B,499,business
5398,684,557,6F,99,economy
6658,2687,558,7D,181,economy
5860,2034,558,29D,581,business
5289,4329,559,5E,101,economy
7198,2801,559,5C,101,economy
2240,1117,560,5C,162,economy
7416,920,560,39B,562,business
2026,8076,561,7A,392,economy
1798,4575,561,1C,392,economy
4883,963,562,8D,885,economy
733,2931,562,1E,885,economy
6181,5718,563,14G,559,business
930,6832,563,25G,559,business
3752,2675,564,30I,1238,business
2718,204,564,22B,1238,business
171,6349,565,2B,163,economy
2973,4599,565,34D,563,business
5205,428,566,5B,43,economy
2288,7398,566,32A,443,business
6723,5772,567,7H,142,economy
4863,5674,567,4H,142,economy
1605,4750,568,13H,433,business
890,3279,568,19I,433,business
6977,3909,569,1J,69,economy
6726,2587,569,8A,69,economy
4592,4373,570,24J,612,business
6227,2674,570,33A,612,business
7939,1712,571,6A,47,economy
6589,437,571,2B,47,economy
4747,7084,572,2E,101,economy
3937,5599,572,5A,101,economy
7814,1219,573,26H,477,business
902,193,573,6F,77,economy
7485,544,574,31D,438,business
6101,3428,574,40F,438,business
885,4441,575,35F,469,business
2384,3452,575,32J,469,business
1351,674,576,6G,55,economy
2623,7126,576,4A,55,economy
8107,7153,577,4C,112,economy
5745,7035,577,39G,512,business
5306,6607,578,26B,575,business
3964,7994,578,16H,575,business
1142,4478,579,2I,158,economy
2402,1907,579,26G,558,business
4720,5201,580,5F,279,economy
2856,7658,580,21B,679,business
7278,1234,581,26J,504,business
1164,2471,581,9B,104,economy
4325,2125,582,23A,737,business
720,6207,582,31F,737,business
6262,3859,583,4J,248,economy
1751,2515,583,42A,648,business
6556,1004,584,37E,1141,business
2828,401,584,35I,1141,business
408,7250,585,2J,84,economy
7573,3258,585,15D,484,business
2870,3629,586,38F,601,business
2886,7585,586,34C,601,business
7387,7528,587,6H,138,economy
5490,6722,587,17F,538,business
3284,1877,588,33H,433,business
5962,161,588,19B,433,business
5849,4490,589,10B,56,economy
2122,2818,589,7F,56,economy
5869,3967,590,44D,701,business
5890,3662,590,4A,301,economy
4103,438,591,17E,473,business
2273,6610,591,10D,73,economy
6858,5546,592,12J,536,business
2849,6002,592,20G,536,business
1926,5448,593,2D,166,economy
6762,1846,593,27B,566,business
3951,8026,594,8A,100,economy
7797,6424,594,4J,100,economy
1116,6702,595,16A,702,business
3711,7693,595,14E,702,business
5331,3680,596,29C,1111,business
6676,6303,596,7B,711,economy
6425,3144,597,14I,675,business
5093,2216,597,35I,675,business
1505,1183,598,8F,223,economy
8003,4565,598,1B,223,economy
703,1714,599,11H,583,business
4602,5787,599,14C,583,business
2693,422,600,17A,474,business
2184,5883,600,3A,74,economy
6261,3019,601,9I,31,economy
2796,7848,601,42A,431,business
7092,3857,602,23C,592,business
4704,6221,602,1B,192,economy
2074,7144,603,2H,116,economy
348,1840,603,40I,516,business
4759,6896,604,41J,419,business
94,3074,604,37J,419,business
1760,426,605,7J,172,economy
1297,1072,605,20J,572,business
3979,5735,606,14D,499,business
8044,2247,606,27J,499,business
6191,3321,607,8E,119,economy
4860,2851,607,15I,519,business
4055,3601,608,42C,622,business
6766,424,608,23E,622,business
3821,3927,609,13F,551,business
2256,2646,609,29G,551,business
1323,1092,610,42H,719,business
3919,140,610,8A,319,economy
4189,943,611,18H,690,business
2874,5881,611,33I,690,business
1008,5256,612,2J,26,economy
3842,6431,612,9D,26,economy
3318,6325,613,1J,98,economy
5174,7546,613,10I,98,economy
6365,2368,614,24J,1026,business
3440,7073,614,16A,1026,business
3261,1230,615,4J,122,economy
5403,3072,615,7D,122,economy
5153,280,616,42C,494,business
1241,7866,616,25H,494,business
2495,7317,617,7I,43,economy
1051,6478,617,1G,43,economy
7392,6327,618,3F,806,economy
4691,5982,618,3F,806,economy
5044,7636,619,33I,765,business
6669,6568,619,32B,765,business
7611,1651,620,19J,418,business
5684,4175,620,8H,18,economy
2501,4274,621,44A,447,business
268,2371,621,2I,47,economy
7609,7337,622,18A,454,business
4615,7094,622,14F,454,business
7060,2025,623,7I,103,economy
7103,1298,623,37I,503,business
7476,6197,624,27C,599,business
4974,6195,624,8H,199,economy
5898,4821,625,1E,93,economy
4031,5717,625,36A,493,business
1448,53,626,3H,88,economy
3798,706,626,33I,488,business
5273,4943,627,32F,618,business
7767,1070,627,15J,618,business
1963,5628,628,44F,824,business
6300,863,628,7H,424,economy
8163,3701,629,6F,172,economy
6586,1855,629,30B,572,business
3514,7157,630,34E,635,business
2717,6656,630,39B,635,business
40,3026,631,5D,315,economy
5256,1584,631,5G,315,economy
2460,3446,632,14F,464,business
7636,1820,632,13G,464,business
1077,7959,633,22J,590,business
6089,7326,633,5D,190,economy
7848,7666,634,4J,807,economy
4574,2790,634,9B,807,economy
8053,4761,635,23H,442,business
2145,6170,635,30C,442,business
5618,3435,636,15J,963,business
7284,7446,636,9J,563,economy
2970,2345,637,3F,917,economy
7334,7602,637,33H,1317,business
7695,3429,638,35D,439,business
1276,5801,638,2G,39,economy
3103,3068,639,7D,552,economy
5525,5935,639,6B,552,economy
47,4202,640,42C,490,business
2573,2938,640,37G,490,business
6102,6136,641,2E,253,economy
2342,3655,641,5C,253,economy
3365,6771,642,11C,825,business
1299,6175,642,7C,425,economy
7837,8088,643,19I,615,business
4015,7037,643,37I,615,business
1094,3130,644,10E,102,economy
6373,5490,644,3C,102,economy
7004,3905,645,23H,577,business
4045,5076,645,2C,177,economy
4917,3385,646,3F,552,economy
2020,3736,646,41A,952,business
2045,3304,647,9D,94,economy
5524,687,647,40B,494,business
7704,6041,648,43I,572,business
1043,7502,648,17F,572,business
1677,4167,649,5D,129,economy
6213,791,649,35B,529,business
1656,8117,650,10I,124,economy
5369,4852,650,8F,124,economy
1390,3561,651,15E,656,business
3495,5700,651,8H,256,economy
4060,3602,652,38I,500,business
7045,6158,652,2H,100,economy
2489,1852,653,41B,433,business
7658,7828,653,16A,433,business
7743,2314,654,4C,96,economy
2564,7048,654,10B,96,economy
557,770,655,33A,478,business
6098,2354,655,2C,78,economy
5772,4321,656,10C,169,economy
552,3445,656,17C,569,business
6938,3136,657,13E,557,business
6407,3052,657,42H,557,business
6772,7707,658,44F,932,business
4938,951,658,3J,532,economy
6318,8113,659,39F,602,business
4438,3110,659,30E,602,business
1697,2806,660,42I,546,business
994,5788,660,1I,146,economy
1330,3135,661,13I,436,business
7782,421,661,12C,436,business
7596,4364,662,31C,456,business
5411,6565,662,21A,456,business
4270,5885,663,35G,488,business
4024,6594,663,33H,488,business
7064,3609,664,10I,36,economy
7095,5861,664,1F,36,economy
916,4145,665,11B,427,business
6189,4410,665,2H,27,economy
1586,3186,666,3G,87,economy
3684,3678,666,7H,87,economy
6127,5608,667,33I,531,business
103,5593,667,10C,131,economy
485,5752,668,1H,34,economy
4386,2633,668,30H,434,business
8159,1966,669,12A,467,business
8014,6204,669,8D,67,economy
3282,1053,670,33G,474,business
1472,7628,670,35H,474,business
2469,6184,671,35H,449,business
4608,6605,671,7C,49,economy
5732,774,672,8F,63,economy
524,6758,672,30H,463,business
6910,7133,673,22D,508,business
1832,7392,673,10J,108,economy
2571,2509,674,33H,1343,business
2587,6894,674,13F,1343,business
1959,2586,675,2F,640,economy
7394,6319,675,3A,640,economy
3757,4871,676,39C,439,business
7591,3065,676,30G,439,business
6524,8002,677,24D,503,business
4955,2272,677,8I,103,economy
6856,649,678,39F,440,business
1800,6658,678,13B,440,business
6074,2171,679,4B,31,economy
3899,2066,679,10E,31,economy
846,5237,680,16E,922,business
5278,3005,680,10A,522,economy
4263,2781,681,10F,41,economy
2937,2321,681,37A,441,business
444,3919,682,19C,468,business
4607,7491,682,32A,468,business
2493,133,683,3A,353,economy
2259,1235,683,5F,353,economy
318,2456,684,6G,309,economy
4186,4583,684,5I,309,economy
5513,4308,685,6J,37,economy
4732,5729,685,10J,37,economy
5600,1905,686,9E,245,economy
409,7542,686,27B,645,business
1793,1184,687,2J,59,economy
6087,6904,687,15F,459,business
5852,1764,688,10A,93,economy
4541,480,688,5I,93,economy
1442,5354,689,37I,416,business
5136,7521,689,10E,16,economy
359,5433,690,8H,36,economy
2630,2286,690,7J,36,economy
7752,1180,691,5E,9,economy
6626,6416,691,24G,409,business
429,2531,692,5J,43,economy
5395,3576,692,9G,43,economy
7885,1000,693,8A,55,economy
2472,1095,693,7D,55,economy
7899,1870,694,20B,447,business
5449,5252,694,4E,47,economy
3211,566,695,40J,1115,business
1905,5577,695,10G,715,economy
257,758,696,13F,759,business
3870,6342,696,4I,359,economy
3161,581,697,5G,79,economy
7543,4936,697,9B,79,economy
5224,3434,698,37A,1003,business
2556,3007,698,16A,1003,business
6140,7434,699,1C,90,economy
3713,2042,699,44G,490,business
1098,5271,700,38G,479,business
4764,7439,700,5C,79,economy
2262,1064,701,10C,291,economy
4694,5783,701,3A,291,economy
4539,7420,702,8H,149,economy
6411,5091,702,40C,549,business
290,570,703,22A,560,business
4173,5494,703,11E,560,business
7138,2846,704,21C,569,business
817,7564,704,17F,569,business
7314,4019,705,24H,486,business
6247,6633,705,5D,86,economy
6751,3214,706,10D,30,economy
1208,911,706,10G,30,economy
4891,3165,707,34B,440,business
7360,4341,707,36F,440,business
5483,885,708,43E,620,business
7463,357,708,11D,620,business
6082,2655,709,5H,605,economy
3904,4151,709,41B,1005,business
412,2517,710,7J,100,economy
1665,3974,710,7J,100,economy
6714,4170,711,26I,478,business
4852,3938,711,7C,78,economy
5017,6857,712,41F,648,business
7224,1989,712,22C,648,business
3257,4283,713,7G,112,economy
459,6564,713,6I,112,economy
1966,2060,714,22H,447,business
4125,2671,714,24D,447,business
7934,4783,715,44C,562,business
5762,7173,715,8F,162,economy
6180,7642,716,37H,448,business
5373,6838,716,5F,48,economy
5998,1726,717,5B,133,economy
10,1418,717,8I,133,economy
2041,7684,718,1I,46,economy
1316,7155,718,10I,46,economy
6665,2516,719,10E,48,economy
6686,5299,719,21G,448,business
6732,2260,720,30C,459,business
2980,7180,720,35H,459,business
215,2435,721,37G,876,business
1976,6731,721,9D,476,economy
4920,7066,722,4H,715,economy
6816,1521,722,22F,1115,business
7795,6862,723,32G,549,business
5050,8093,723,32C,549,business
4560,4914,724,19C,413,business
7849,7345,724,4G,13,economy
1585,7605,725,23G,635,business
598,2899,725,17B,635,business
5119,1695,726,6F,22,economy
6481,2890,726,5I,22,economy
5672,4317,727,3J,58,economy
7918,5899,727,1I,58,economy
3600,4667,728,18H,560,business
5467,2403,728,5D,160,economy
7681,246,729,36J,1065,business
7154,2398,729,9C,665,economy
406,6065,730,2H,336,economy
5360,695,730,2F,336,economy
6342,5408,731,41A,526,business
4465,5179,731,6D,126,economy
5592,5474,732,13G,1117,business
2923,5422,732,44C,1117,business
5929,7196,733,8H,201,economy
8085,3657,733,3F,201,economy
5915,1392,734,5G,680,economy
2439,7412,734,10A,680,economy
5204,705,735,10I,42,economy
3882,1300,735,8A,42,economy
5131,3847,736,31E,548,business
723,5465,736,31J,548,business
3117,4196,737,10C,215,economy
573,5162,737,6B,215,economy
7177,5726,738,22F,443,business
6366,4085,738,44A,443,business
1634,4824,739,10J,153,economy
7832,7960,739,4C,153,economy
3332,6451,740,20J,630,business
6819,3324,740,37J,630,business
8137,1987,741,8H,177,economy
7156,6675,741,9G,177,economy
2625,4461,742,6I,84,economy
2645,5647,742,7I,84,economy
7850,3451,743,22B,430,business
3529,6721,743,20D,430,business
3982,8030,744,9G,115,economy
7553,981,744,9H,115,economy
1913,2753,745,2I,106,economy
1217,583,745,34B,506,business
4612,6866,746,8J,25,economy
4116,6592,746,18A,425,business
7111,699,747,13C,1065,business
3382,5098,747,2F,665,economy
5605,2577,748,5H,277,economy
1662,5491,748,5J,277,economy
6736,7409,749,10I,18,economy
2733,5754,749,1D,18,economy
6303,5526,750,4B,254,economy
3378,6476,750,4J,254,economy
1220,5007,751,15E,1249,business
6787,786,751,1A,849,economy
7751,6845,752,8C,177,economy
4742,3881,752,25A,577,business
6566,6298,753,32C,419,business
6591,2539,753,44J,419,business
6174,240,754,2J,12,economy
650,1425,754,8G,12,economy
5677,6226,755,19A,431,business
235,677,755,36E,431,business
3838,6537,756,9D,35,economy
6027,561,756,7A,35,economy
3271,1282,757,29C,510,business
1951,4538,757,23G,510,business
7267,4886,758,6F,73,economy
1149,7411,758,3E,73,economy
3209,2600,759,2G,127,economy
2962,4697,759,1F,127,economy
6504,8056,760,6D,57,economy
4674,1589,760,8E,57,economy
6549,2220,761,8D,66,economy
4437,5329,761,5F,66,economy
8078,2307,762,28B,507,business
6483,5478,762,44C,507,business
